nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio,kpol_to_kribo_ratio
4369,6866,1579,250000,1274021.77785534,0,487.171823503245,725.316860563244,0,96,110,0,0,5,7,7,5,12,13,250000,5,3
4320,6729,1765,250000,1255932.84049489,0,481.732875537728,715.906978447738,0,96,109,0,0,5,7,7,5,12,13,250000,5,3
4183,6992,1587,250000,1169126.03197954,0,463.842515821394,0,0,94,0,0,0,5,8,8,0,0,0,250000,5,3
4129,8143,1713,250000,1342482.21019339,0,0,799.384496214577,0,0,133,0,0,0,0,0,5,5,5,250000,5,3
4018,6924,1504,250000,1228975.44338076,0,484.602899568511,703.210130887747,0,98,108,0,0,5,5,5,5,12,12,250000,5,3
4056,8987,1666,250000,1139208.50647581,0,444.036390168751,663.573498065131,0,93,108,0,0,5,7,7,5,11,11,250000,5,3
4072,6976,1560,250000,1144097.46368654,0,456.331178720111,664.160010129161,0,97,107,0,0,5,5,5,5,12,12,250000,5,3
4159,6053,1777,250000,1220455.4544695,0,466.626680086626,699.003962181941,0,94,109,0,0,5,8,8,5,12,13,250000,5,3
4075,6298,1722,250000,1218399.77227393,0,488.693391579342,697.008384634066,0,99,109,0,0,5,6,6,5,12,12,250000,5,3
4358,8640,1636,250000,1132288.35719743,0,442.360442719072,692.853998466687,0,94,124,0,0,5,8,8,5,5,5,250000,5,3
4433,8035,1516,250000,1197106.72161879,0,461.729539594149,689.272482224683,0,95,108,0,0,5,9,9,5,11,11,250000,5,3
4115,6620,1518,250000,1264266.89373829,0,483.412247960102,721.24718483277,0,95,109,0,0,5,7,7,5,11,11,250000,5,3
4356,6872,1519,250000,1234110.22572728,0,474.551435896236,702.458222876574,0,95,110,0,0,5,7,7,5,14,14,250000,5,3
4291,6585,1589,250000,1143436.71475956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,5,3
4407,6024,1787,250000,1237883.00509496,0,474.182632277186,707.327089741735,0,95,108,0,0,5,8,8,5,12,12,250000,5,3
4169,8934,1672,250000,1316399.24466505,0,512.790587612195,794.116536610781,0,101,132,0,0,5,5,5,5,5,5,250000,5,3
4203,8476,1592,250000,1145996.44390106,0,444.41127641957,667.544839941606,0,93,108,0,0,5,8,8,5,11,11,250000,5,3
4106,7077,1683,250000,1306382.98605193,0,0,806.630995649973,0,0,132,0,0,0,0,0,6,7,8,250000,5,3
4119,7214,1673,250000,1164500.39335804,0,451.261946591279,673.829947866621,0,95,108,0,0,5,9,9,5,12,12,250000,5,3
4346,7418,1637,250000,1201660.32781988,0,463.53365025917,0,0,94,0,0,0,5,7,7,0,0,0,250000,5,3
4124,6036,1666,250000,1267188.40424172,0,481.246607190156,720.603634061285,0,94,110,0,0,5,8,8,5,12,13,250000,5,3
4433,6944,1686,250000,1132284.13148032,0,443.537236159623,658.582726994494,0,94,107,0,0,5,7,7,5,12,12,250000,5,3
4073,8968,1708,250000,1350810.77380268,0,0,762.900994917773,0,0,112,0,0,0,0,0,5,13,13,250000,5,3
4159,8829,1666,250000,1153763.35195084,0,0,671.192484129094,0,0,107,0,0,0,0,0,5,11,11,250000,5,3
4207,8634,1642,250000,1231566.40224466,0,96.9245491944351,705.408688277343,0,20,108,0,0,1,1,1,5,12,12,250000,5,3
4046,6783,1749,250000,1346476.56571271,0,509.202572651859,809.29387034019,0,96,133,0,0,5,8,8,5,5,5,250000,5,3
4066,8661,1514,250000,1193296.86415685,0,460.832621229242,689.039212503507,0,95,109,0,0,5,8,8,5,11,11,250000,5,3
4414,6343,1698,250000,1336536.2456141,0,503.496989565816,752.727660970999,0,96,111,0,0,5,8,8,5,13,13,250000,5,3
4178,7325,1700,250000,1327219.49066356,0,498.37635482918,792.939062613073,0,95,133,0,0,5,9,9,5,5,5,250000,5,3
4315,6369,1615,250000,1172353.43016577,0,453.735780045505,677.074674352633,0,93,108,0,0,5,7,7,5,12,12,250000,5,3
4355,6616,1661,250000,1293125.39119978,0,0,773.172511821709,0,0,132,0,0,0,0,0,5,5,5,250000,5,3
4078,8810,1627,250000,1308572.58625154,0,496.185389850884,743.419957016608,0,95,111,0,0,5,8,8,5,11,11,250000,5,3
4467,7264,1669,250000,1263863.80224086,0,482.049612075519,719.786314514036,0,95,109,0,0,5,9,9,5,12,13,250000,5,3
4304,7084,1528,1000000,4795662.76575651,0,1881.91409202867,2885.16394299409,0,99,127,0,0,5,5,5,5,5,5,1000000,5,3
4096,8355,1506,1000000,4523610.65227189,0,1806.86442160982,2746.52812405203,0,98,126,0,0,5,5,5,5,5,5,1000000,5,3
4131,6152,1742,1000000,4735211.53313633,0,1859.77929297208,2853.71868770884,0,99,126,0,0,5,5,5,5,5,5,1000000,5,3
4216,6198,1582,1000000,4859898.81011485,0,1899.60146460526,2917.15593878239,0,99,127,0,0,5,5,5,5,5,5,1000000,5,3
4220,8032,1532,1000000,4677920.54694373,0,1840.59900353505,565.952544493026,0,98,25,0,0,5,5,5,1,1,1,1000000,5,3
4337,6951,1783,1000000,4602205.72607987,0,1773.09557151423,0,0,95,0,0,0,5,8,8,0,0,0,1000000,5,3
4335,6144,1662,1000000,5158504.19198918,0,1995.97815184053,2951.20276428866,0,101,112,0,0,5,5,5,5,10,10,1000000,5,3
4496,6377,1551,1000000,4534918.41045941,0,1766.21946517655,2630.53202097069,0,94,109,0,0,5,6,6,5,10,10,1000000,5,3
4173,7761,1722,1000000,4699677.77166107,0,0,2843.11777307219,0,0,126,0,0,0,0,0,5,5,5,1000000,5,3
4101,6647,1692,1000000,4827194.33614078,0,1890.19419353452,2897.59223736653,0,98,127,0,0,5,5,5,5,5,5,1000000,5,3
4338,7242,1543,1000000,5092132.96603876,0,396.789144400671,0,0,20,0,0,0,1,1,1,0,0,0,1000000,5,3
4052,6700,1730,1000000,5151842.10983881,0,2004.5101613991,2946.97664580195,0,101,113,0,0,5,5,5,5,8,8,1000000,5,3
4235,8270,1774,1000000,4949274.33782045,0,385.977424701854,2963.49888051003,0,20,128,0,0,1,1,1,5,5,5,1000000,5,3
4202,6843,1589,1000000,5457870.11050981,0,2090.8866831485,0,0,102,0,0,0,5,5,5,0,0,0,1000000,5,3
4418,6803,1746,1000000,5466539.75752379,0,2097.670650056,3218.5541596443,0,102,133,0,0,5,5,5,5,5,5,1000000,5,3
4037,7172,1523,1000000,4833786.3424862,0,1899.38785823276,2903.18069773916,0,98,127,0,0,5,5,5,5,5,5,1000000,5,3
4356,8457,1570,1000000,4641809.85824881,0,1835.25505108303,561.725787251463,0,98,25,0,0,5,5,5,1,1,1,1000000,5,3
4352,7098,1708,1000000,4542360.60301004,0,1765.58930543623,2753.11511247561,0,95,124,0,0,5,7,7,5,5,5,1000000,5,3
4082,8984,1536,1000000,4947505.93346693,0,1881.31179161118,2979.26420168728,0,95,128,0,0,5,9,9,5,5,5,1000000,5,3
4434,7184,1544,1000000,4677919.90083461,0,1806.05229492404,2698.03235293176,0,95,109,0,0,5,8,8,5,10,10,1000000,5,3
4447,8008,1567,1000000,4746979.21946666,0,1871.29560080638,2857.15950654011,0,98,126,0,0,5,5,5,5,5,5,1000000,5,3
4008,7232,1789,1000000,4630941.31281583,0,1826.57415675453,559.806670564103,0,97,25,0,0,5,5,5,1,1,1,1000000,5,3
4098,7550,1501,1000000,4634342.53046018,0,1830.77757256196,561.509031799043,0,98,25,0,0,5,5,5,1,1,1,1000000,5,3
4322,6180,1530,1000000,5372822.2164097,0,2071.14876301377,3170.9997513742,0,101,132,0,0,5,5,5,5,5,5,1000000,5,3
4122,8351,1520,1000000,5087506.46820153,0,1974.16902971905,3029.61189204901,0,101,129,0,0,5,5,5,5,5,5,1000000,5,3
4170,6299,1679,1000000,4914718.35371569,0,1917.13872632843,2943.60476914502,0,99,128,0,0,5,5,5,5,5,5,1000000,5,3
4069,8301,1796,1000000,5018135.35098327,0,390.385278007095,2998.12550544648,0,20,129,0,0,1,1,1,5,5,5,1000000,5,3
4073,7124,1749,1000000,4515628.90019586,0,1790.33321098255,2752.91545757059,0,98,124,0,0,5,5,5,5,5,5,1000000,5,3
4185,6476,1560,1000000,4794375.20503684,2167.22213365369,1871.32447847628,2882.63056571147,103,100,127,10,5,5,6,6,5,5,5,1000000,5,3
4319,6109,1721,1000000,5395939.10406973,0,2066.68421370491,3193.37090342863,0,101,133,0,0,5,5,5,5,5,5,1000000,5,3
4456,8907,1722,1000000,4738239.4889491,0,1861.4724407465,2854.61596413557,0,98,126,0,0,5,5,5,5,5,5,1000000,5,3
4348,8625,1751,1000000,4868145.6873081,0,1903.21398315683,557.296757859614,0,99,22,0,0,5,5,5,1,2,2,1000000,5,3
4475,6669,1514,1000000,5442194.41321091,0,2033.1728641737,3204.83039973652,0,96,133,0,0,5,9,9,5,5,5,1000000,5,3
4305,6619,1590,1000000,5481489.50324452,0,2099.1855594566,3223.98845846069,0,101,133,0,0,5,5,5,5,5,5,1000000,5,3
4089,6878,1689,1000000,4944198.4230798,0,385.927881067256,2960.56396815903,0,20,128,0,0,1,1,1,5,5,5,1000000,5,3
4005,6000,1508,1000000,5244919.31285662,0,1972.03504385779,3109.98372866914,0,96,131,0,0,5,9,9,5,5,5,1000000,5,3
4180,7114,1511,1000000,5313241.01412713,0,408.227716610356,3140.5473542157,0,20,132,0,0,1,1,1,5,5,5,1000000,5,3
4026,6392,1648,1000000,5305345.27248095,0,2030.53621477521,3139.10405459362,0,96,132,0,0,5,8,9,5,5,5,1000000,5,3
4266,6214,1736,1000000,5447470.66571767,0,2093.91866772546,3211.57585555185,0,102,133,0,0,5,5,5,5,5,5,1000000,5,3
4057,7764,1661,1000000,5155018.39987764,0,1971.69357345079,613.237184850932,0,99,26,0,0,5,7,7,1,1,1,1000000,5,3
4333,6554,1583,1000000,4608997.66676918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,5,3
4083,8312,1800,1000000,5172286.5184925,0,0,615.806025373671,0,0,26,0,0,0,0,0,1,1,1,1000000,5,3
4319,7265,1665,1000000,4524006.34513888,0,1773.13744725119,2749.08946523861,0,94,124,0,0,5,8,9,5,5,5,1000000,5,3
4229,8875,1691,1000000,4816298.51223153,0,1886.76040003636,2897.16552743905,0,99,127,0,0,5,5,5,5,5,5,1000000,5,3
4437,7091,1718,1000000,4608785.50296441,0,1817.73069066019,558.874748546513,0,97,25,0,0,5,5,5,1,1,1,1000000,5,3
4341,8124,1709,1000000,4673436.25186472,0,1804.46275252721,564.517467041569,0,95,25,0,0,5,7,7,1,1,1,1000000,5,3
4088,7089,1577,1000000,4549307.19001865,0,1762.79893785167,2768.10208462763,0,94,124,0,0,5,8,8,5,5,5,1000000,5,3
4401,6207,1577,1000000,4971967.78748371,0,387.174123864461,2972.58989716572,0,20,128,0,0,1,1,1,5,5,5,1000000,5,3
4080,8713,1575,1000000,5264060.62311642,0,2029.87035104035,3117.98926316049,0,101,131,0,0,5,5,5,5,5,5,1000000,5,3
4057,8815,1596,1000000,5035476.49496529,0,1924.45299964419,3007.51352578276,0,97,129,0,0,5,7,7,5,5,5,1000000,5,3
4403,7527,1771,2500000,11268742.3167576,0,4444.78465185032,6851.02560843964,0,96,124,0,0,5,5,5,5,5,5,2500000,5,3
4347,8454,1573,2500000,11272259.6028075,0,4458.39024854748,6852.27528129379,0,97,124,0,0,5,5,5,5,5,5,2500000,5,3
4204,6925,1717,2500000,11903503.9291809,0,4659.20530343638,7163.71808146673,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4481,8007,1712,2500000,13029144.3749771,0,1004.14266495013,7752.82878216694,0,20,131,0,0,1,1,1,5,5,5,2500000,5,3
4319,8958,1534,2500000,12506958.2244989,0,4862.08398567013,7458.83905411733,0,99,128,0,0,5,5,5,5,5,5,2500000,5,3
4005,6244,1537,2500000,11432285.239353,0,4509.67136758213,6936.68169471406,0,98,124,0,0,5,5,5,5,5,5,2500000,5,3
4014,7226,1562,2500000,11557915.1043075,0,4542.94705681007,1400.23407012853,0,97,25,0,0,5,5,5,1,1,1,2500000,5,3
4219,9000,1565,2500000,13298424.6321179,0,5122.69183384781,7841.33143628596,0,101,131,0,0,5,5,5,5,5,5,2500000,5,3
4440,6412,1709,2500000,11820837.5699411,0,4627.88813515217,7118.64287559001,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4167,8413,1780,2500000,11813229.3576672,0,4651.99837959175,7119.98683664943,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4347,7119,1518,2500000,12747114.4383835,0,986.29454389543,7606.30610214853,0,20,129,0,0,1,1,1,5,5,5,2500000,5,3
4165,7606,1744,2500000,11743874.8524395,0,4611.96529552567,1415.91840995975,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4113,6564,1587,2500000,12034951.5298853,0,4699.20385791823,7222.52670116231,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4482,7074,1727,2500000,13640203.1067779,0,5223.98284553552,8040.3373838389,0,102,133,0,0,5,5,5,5,5,5,2500000,5,3
4110,8119,1529,2500000,11792111.6289943,0,4615.14585745564,7101.1550327141,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4304,8649,1794,2500000,13058992.2248707,0,1005.6559693259,7768.87450017026,0,20,131,0,0,1,1,1,5,5,5,2500000,5,3
4273,8918,1587,2500000,12219089.1149613,0,4756.49268898729,7300.40808231768,0,99,127,0,0,5,5,5,5,5,5,2500000,5,3
4441,7562,1636,2500000,12100809.4885033,0,4718.25439634432,7266.97785019644,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4018,6853,1779,2500000,11681361.7944974,0,4581.91372323738,1409.67957825128,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4450,7407,1501,2500000,11381377.5987366,0,4484.8347075259,6883.82802466344,0,97,124,0,0,5,5,5,5,5,5,2500000,5,3
4432,8916,1775,2500000,11542617.5085014,0,4543.22943016647,1397.82432998716,0,97,25,0,0,5,5,5,1,1,1,2500000,5,3
4114,6996,1798,2500000,12233253.7838712,0,4759.9675298565,7330.68771937775,0,99,127,0,0,5,5,5,5,5,5,2500000,5,3
4275,6278,1610,2500000,11943042.3051511,0,4670.59553948204,7185.93190992568,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4152,6474,1755,2500000,13652199.8116485,0,5220.22217190581,8036.89524956365,0,102,133,0,0,5,5,5,5,5,5,2500000,5,3
4241,8571,1690,2500000,11440349.0003607,0,4505.48730801223,1388.20936283087,0,97,25,0,0,5,5,5,1,1,1,2500000,5,3
4392,7964,1588,2500000,11828399.9595299,0,4630.59184841017,7126.03690730847,0,98,126,0,0,5,5,5,5,5,5,2500000,5,3
4015,8174,1688,2500000,12228849.9697119,0,4760.83211359287,7321.60457152774,0,99,127,0,0,5,5,5,5,5,5,2500000,5,3
4465,8597,1679,2500000,12128712.9915957,0,4734.01345158574,7286.30050804696,0,99,127,0,0,5,5,5,5,5,5,2500000,5,3
4181,6890,1543,2500000,12457185.6368087,0,4846.93482070174,7458.99166818263,0,99,128,0,0,5,5,5,5,5,5,2500000,5,3
4185,8815,1724,2500000,11899847.072119,0,4653.68453891747,7170.18730169355,0,98,127,0,0,5,5,5,5,5,5,2500000,5,3
4268,8667,1565,2500000,13301899.0196349,0,5105.01491753355,7888.72039901856,0,101,132,0,0,5,5,5,5,5,5,2500000,5,3
4376,6827,1741,2500000,12253449.4522579,0,4772.66250195617,7333.17481440341,0,99,127,0,0,5,5,5,5,5,5,2500000,5,3
4014,6894,1538,2500000,11786250.0715674,0,4625.72961436109,1420.04149975652,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4449,6397,1564,2500000,11748233.5588748,0,4602.44746021486,1416.85713901935,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4043,6112,1627,2500000,13482200.9483238,0,5164.30971794984,7965.49478354433,0,101,132,0,0,5,5,5,5,5,5,2500000,5,3
4115,6690,1669,2500000,13260094.93284,0,5112.61408029057,7838.95009574855,0,101,131,0,0,5,5,5,5,5,5,2500000,5,3
4146,7383,1553,2500000,11640383.1376064,0,4489.49428787858,1408.11882372854,0,94,25,0,0,5,7,7,1,1,1,2500000,5,3
4124,6201,1673,2500000,11697069.3140833,0,4586.91747965664,1412.72557939524,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4012,7672,1777,2500000,11303133.0792435,0,4460.71589756717,6861.03045374179,0,97,124,0,0,5,5,5,5,5,5,2500000,5,3
4195,6842,1523,2500000,11809198.3943208,0,4634.79121035079,1422.22426356152,0,98,25,0,0,5,5,5,1,1,1,2500000,5,3
4321,6850,1562,2500000,12550426.9579915,0,4864.06624762954,7566.20683956801,0,99,129,0,0,5,5,5,5,5,5,2500000,5,3
4086,6440,1721,2500000,12802250.8088277,0,989.355180901162,1523.68383510955,0,20,26,0,0,1,1,1,1,1,1,2500000,5,3
4165,8203,1713,2500000,12892938.2826768,0,996.757164272894,1531.21392425843,0,20,26,0,0,1,1,1,1,1,1,2500000,5,3
4163,8768,1792,2500000,13067440.951491,0,1007.27340133807,7746.48410086777,0,20,131,0,0,1,1,1,5,5,5,2500000,5,3
4378,8075,1788,2500000,13176935.3070791,0,1013.15353336967,7798.8119905881,0,20,131,0,0,1,1,1,5,5,5,2500000,5,3
4030,8779,1608,2500000,12226027.3485534,4543.59229205043,4782.71913033608,7318.63137955715,114,99,127,16,14,5,5,5,5,5,5,2500000,5,3
4202,6548,1675,2500000,12764525.5111353,0,985.963554107206,7579.96460415824,0,20,129,0,0,1,1,1,5,5,5,2500000,5,3
4152,7712,1537,2500000,13725251.6131349,0,5242.60545119213,8081.82948342042,0,102,133,0,0,5,5,5,5,5,5,2500000,5,3
4156,6317,1710,2500000,13461876.4804768,0,5155.06839308081,7956.57005270155,0,101,132,0,0,5,5,5,5,5,5,2500000,5,3
4424,7994,1575,2500000,12581404.6943619,4601.50937985027,4878.49563840154,7507.22084388898,143,99,129,35,58,5,5,5,5,5,5,2500000,5,3
4490,7279,1657,250000,482416.708694803,262.39415298474,242.218952035221,361.767561315329,62,84,96,5,5,5,5,5,5,7,7,250000,2,3
4484,7781,1633,250000,455977.280005555,230.002990912629,233.313108480451,348.76463708347,62,84,94,5,6,5,5,5,5,7,8,250000,2,3
4021,6182,1790,250000,486337.335599173,0,243.911308814181,362.637865198833,0,85,95,0,0,5,5,6,5,7,7,250000,2,3
4264,7588,1593,250000,522371.973012084,0,50.9190324984267,376.72263877358,0,17,95,0,0,1,1,1,5,9,9,250000,2,3
4127,7837,1547,250000,478139.691922086,242.820021946755,240.060310073229,356.155199264136,63,84,95,5,5,5,5,5,5,9,9,250000,2,3
4459,6477,1775,250000,492721.190535337,0,244.261642169217,366.283175894982,0,84,96,0,0,5,5,5,5,7,7,250000,2,3
4279,6760,1544,250000,490616.260414299,0,49.0711004093667,365.148755471312,0,17,96,0,0,1,1,1,5,7,7,250000,2,3
4104,6792,1583,250000,458214.2658694,0,233.058871160873,350.020486974574,0,83,95,0,0,5,5,5,5,7,7,250000,2,3
4391,8042,1516,250000,531602.295700176,0,256.965768708285,0,0,85,0,0,0,5,6,6,0,0,0,250000,2,3
4059,7248,1792,250000,541008.090220777,0,52.1031785945891,388.481289675941,0,17,95,0,0,1,1,1,5,8,8,250000,2,3
4457,7488,1590,250000,455674.400136388,0,232.94178361962,348.596680753154,0,84,95,0,0,5,5,5,5,7,7,250000,2,3
4180,8679,1674,250000,543523.429681262,0,52.2113920128216,387.108570203766,0,17,96,0,0,1,1,1,5,9,9,250000,2,3
4249,6967,1549,250000,462191.414429655,0,236.589624798988,348.381184696594,0,84,95,0,0,5,5,5,5,9,9,250000,2,3
4026,8367,1769,250000,495440.566254335,0,49.3246221172534,367.751233627423,0,17,95,0,0,1,1,1,5,7,7,250000,2,3
4292,7824,1707,250000,537153.024096664,0,51.8946921598076,383.827312212359,0,17,96,0,0,1,1,1,5,9,9,250000,2,3
4053,7506,1767,250000,537306.095535491,0,51.8823043635509,0,0,17,0,0,0,1,1,1,0,0,0,250000,2,3
4089,6271,1603,250000,530159.822649059,0,256.906514015608,383.460280200041,0,86,97,0,0,5,5,5,5,8,8,250000,2,3
4464,8868,1593,250000,546773.409654209,0,262.673689584383,388.768057236284,0,86,96,0,0,5,5,5,5,9,9,250000,2,3
4276,6962,1520,250000,519935.164781191,0,50.7252887346617,378.936911592434,0,17,96,0,0,1,1,1,5,7,7,250000,2,3
4162,8982,1649,250000,522784.657371674,246.629565686156,254.010947594729,377.572436316319,63,85,95,5,7,5,6,6,5,9,9,250000,2,3
4389,6905,1697,250000,488610.105422889,0,243.075548857985,364.129309289062,0,84,95,0,0,5,5,5,5,7,7,250000,2,3
4050,6031,1688,250000,476340.31452634,0,239.798398945706,358.07001145333,0,85,95,0,0,5,6,6,5,7,7,250000,2,3
4136,6820,1601,250000,514914.674204235,0,50.4067599330343,372.846727563945,0,17,95,0,0,1,1,1,5,9,9,250000,2,3
4028,8792,1622,250000,513080.635867634,0,50.4520702809012,374.478611338754,0,17,96,0,0,1,1,1,5,8,8,250000,2,3
4127,8777,1578,250000,525402.023028846,0,51.2157043584917,382.235093333983,0,17,96,0,0,1,1,1,5,7,7,250000,2,3
4075,6263,1583,250000,547487.769216369,0,0,388.285427627844,0,0,96,0,0,0,0,0,5,8,8,250000,2,3
4167,7035,1680,250000,531128.492291448,0,51.4587286990904,383.863228289009,0,17,96,0,0,1,1,1,5,7,7,250000,2,3
4368,8045,1647,250000,462566.060984546,0,235.287684129432,352.563997328339,0,84,95,0,0,5,5,5,5,7,7,250000,2,3
4336,7794,1557,250000,521781.465474162,278.536963726237,0,378.08737775489,62,0,95,5,5,0,0,0,5,8,8,250000,2,3
4385,8056,1687,250000,525338.244964921,0,51.1524369587551,379.969696595544,0,17,96,0,0,1,1,1,5,8,8,250000,2,3
4066,6942,1731,250000,509062.496251779,0,0,373.724008288092,0,0,96,0,0,0,0,0,5,7,7,250000,2,3
4320,6009,1694,250000,530436.236357375,0,51.2606879748123,0,0,17,0,0,0,1,1,1,0,0,0,250000,2,3
4016,7493,1724,250000,537638.43364004,0,0,386.440454290073,0,0,96,0,0,0,0,0,5,8,8,250000,2,3
4405,6253,1769,250000,480464.643789563,0,0,360.364409250207,0,0,95,0,0,0,0,0,5,7,7,250000,2,3
4286,6433,1749,250000,549328.613640733,0,263.288405093979,390.879915830669,0,86,97,0,0,5,5,5,5,8,8,250000,2,3
4372,8717,1704,250000,466003.771179423,0,237.708078571482,353.439713161527,0,84,94,0,0,5,5,5,5,7,7,250000,2,3
4386,8841,1591,250000,531405.204274128,274.925488115298,51.5187533393697,385.148421891385,62,17,96,5,5,1,1,1,5,7,7,250000,2,3
4469,6174,1736,250000,466312.862776002,0,236.300340207035,352.334149066965,0,84,94,0,0,5,5,5,5,7,7,250000,2,3
4271,6005,1525,250000,500201.21715645,0,49.6180822278528,366.336384902217,0,17,95,0,0,1,1,1,5,8,8,250000,2,3
4444,7254,1528,250000,498138.338706459,0,49.3868321173903,368.653738209052,0,17,95,0,0,1,1,1,5,7,7,250000,2,3
4253,6714,1740,250000,453986.150655328,0,232.112341545696,0,0,84,0,0,0,5,5,5,0,0,0,250000,2,3
4041,6323,1721,250000,476714.120384358,0,239.775110956585,358.259403641346,0,84,94,0,0,5,5,5,5,7,7,250000,2,3
4288,8744,1522,250000,529998.274485496,269.166749472487,51.2618443944861,383.294673078172,62,17,95,5,6,1,1,1,5,7,7,250000,2,3
4198,6089,1736,250000,505980.912895459,0,50.2472249004632,368.499541304919,0,17,95,0,0,1,1,1,5,9,9,250000,2,3
4405,7072,1651,250000,549925.219526654,0,52.6468595717786,391.963629325982,0,17,97,0,0,1,1,1,5,8,8,250000,2,3
4021,8475,1601,250000,517131.575284061,269.653299254596,254.527708666209,377.318174730506,62,86,95,5,5,5,6,6,5,7,7,250000,2,3
4343,6907,1726,250000,497198.191042448,0,49.5118257710078,367.505440762641,0,17,95,0,0,1,1,1,5,7,7,250000,2,3
4456,7534,1581,250000,529750.175126915,244.924392423595,254.669330670203,380.211146489993,63,85,96,5,8,5,6,7,5,9,9,250000,2,3
4434,8186,1561,250000,479036.573597882,238.621810014216,0,359.365990648284,62,0,94,5,5,0,0,0,5,7,7,250000,2,3
4489,7109,1503,250000,450456.334088237,0,236.517826725184,355.1355859272,0,84,97,0,0,5,5,5,5,5,5,250000,2,3
4076,8940,1534,1000000,1993373.35245287,0,194.514472745541,1495.91560409255,0,17,99,0,0,1,1,1,5,5,5,1000000,2,3
4019,8627,1584,1000000,2184428.2080763,0,1034.39959259464,1588.33446684824,0,86,102,0,0,5,5,5,5,5,5,1000000,2,3
4351,7017,1523,1000000,1936139.75453524,0,191.411997494947,1432.39118061088,0,17,94,0,0,1,1,1,5,7,7,1000000,2,3
4438,8812,1692,1000000,2166268.44958748,0,1034.17562224126,1591.24623075825,0,86,102,0,0,5,5,5,5,5,5,1000000,2,3
4353,7660,1728,1000000,2104985.65177214,0,1009.22016018283,1574.02100477574,0,86,101,0,0,5,5,5,5,5,5,1000000,2,3
4033,6601,1711,1000000,2164199.53466173,1033.56680296931,1029.18505181137,1580.36105137302,68,86,101,6,10,5,5,5,5,5,5,1000000,2,3
4342,7299,1586,1000000,2174728.02154426,0,1030.31504086569,1606.60399142467,0,86,104,0,0,5,5,5,5,6,7,1000000,2,3
4476,6851,1755,1000000,2068578.81575836,0,1003.43809063165,1484.41316552358,0,84,96,0,0,5,5,5,5,8,8,1000000,2,3
4203,8314,1557,1000000,2098399.34766803,0,202.829273875611,1494.51602525612,0,17,96,0,0,1,1,1,5,9,9,1000000,2,3
4027,7420,1570,1000000,2178308.6698443,0,1031.9719311586,1519.32156508701,0,86,95,0,0,5,5,5,5,9,9,1000000,2,3
