nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio
4188,8157,1561,25000,2371.53737269209,2.66230358368062,13.9336516761693,21.0163439047998,12,76,84,1,1,5,5,5,5,6,6,25000,0.1
4072,8010,1644,25000,2449.98800092359,2.66038194565248,13.9481838548546,21.000713351271,12,76,84,1,1,5,5,5,5,6,6,25000,0.1
4145,7077,1508,25000,2292.17917650808,2.5821683125965,13.4700258938657,20.2316126458422,12,76,84,1,1,5,5,5,5,7,7,25000,0.1
4489,6393,1520,25000,2400.78680198036,0,13.3989310986008,20.4690955810825,0,76,84,0,0,5,5,5,5,5,5,25000,0.1
4389,7443,1538,25000,2296.16372833106,2.62196644939885,13.6210246496388,20.8571807010081,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4082,7094,1578,25000,2709.64375367574,12.9954405415147,13.6351473059094,20.733395969391,61,76,83,5,6,5,5,5,5,5,5,25000,0.1
4445,8020,1602,25000,2700.79065695986,2.69649569063507,14.0276428070633,21.419767693012,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4346,6075,1518,25000,2254.45825140789,0,13.2264582066764,20.1411509838627,0,76,83,0,0,5,5,5,5,5,5,25000,0.1
4100,6737,1580,25000,2708.31669573152,2.59303356652917,13.5740477031789,20.6206767320265,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4069,8188,1627,25000,2509.8076107601,13.3413894222482,14.0092182507324,20.9342537687064,61,76,84,5,5,5,5,5,5,7,7,25000,0.1
4373,7118,1736,25000,2465.9947814985,2.62307878647994,13.7816477814841,20.9632134605266,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4148,8438,1666,100000,10572.9690098651,0,41.0988248015071,62.9972992573292,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4368,8151,1570,100000,9150.88400759428,0,8.05539572009434,62.1340516725177,0,15,82,0,0,1,1,1,5,5,5,100000,0.1
4462,8587,1751,100000,10241.2714269597,8.04577104807519,41.1454462982558,63.1502132379242,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4318,8222,1637,100000,10453.0502497584,0,40.8267135476989,62.8807878667555,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4319,6289,1574,100000,10088.1664220184,7.9160974868753,40.3063143936079,61.6526523712896,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4376,7534,1669,100000,9778.54813847558,7.9893922643607,40.604229054377,62.2610333979884,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4334,8646,1555,100000,9920.44201953299,8.06406179368309,0,62.7537489719359,12,0,82,1,1,0,0,0,5,5,5,100000,0.1
4347,6727,1656,100000,10681.480145964,7.98998775512385,40.5133427682968,62.2804461756606,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4348,7250,1687,100000,10655.5025773287,8.02640129378613,40.6771551674293,62.5665625681318,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4259,8307,1631,100000,10690.1798965635,8.08304013044194,41.1237345347359,63.0081558257644,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4388,8653,1630,100000,10470.288990623,8.07020334776618,41.1698301124583,63.1278454223876,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4131,6000,1586,100000,9583.62460320906,39.0868890056355,40.0298139441442,60.9794766257156,61,76,82,5,6,5,5,5,5,5,5,100000,0.1
4111,7991,1790,100000,9713.92376857617,0,40.640502024298,62.4539719728036,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4159,7296,1774,100000,10890.0161135709,8.02764107963927,40.673688584652,62.714036353274,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4010,7813,1783,100000,9052.68775461914,0,40.4685500089088,61.9796272084341,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4329,7174,1591,100000,9038.35947224012,7.90968676878562,40.2952469995664,61.6177628012322,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4274,7423,1641,100000,10152.9078365776,8.0012737065198,40.7259371643439,62.3980174978553,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4178,6492,1553,100000,9725.55348842484,7.88753675610999,40.1777705155874,61.4856185899532,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4381,8584,1610,100000,9325.64260589735,0,40.748156312424,62.4846664859529,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4302,6111,1504,100000,9275.95035652788,7.85467498991827,39.914889884328,61.0903203208828,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4099,8908,1590,100000,9235.57873196237,0,40.7352999383128,62.4497522584487,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4164,6744,1718,100000,9418.93167024864,7.90028468559791,40.0319269268513,61.6322789694956,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4451,8857,1593,100000,10678.7567165269,8.12720588212072,41.1911343951172,63.3080619271097,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4339,8324,1595,100000,10307.3855481523,8.07296197069552,41.0275642062928,62.7152351849826,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4420,7228,1722,100000,10236.2694813983,0,40.701042737123,62.4322334221755,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4223,8857,1746,100000,10519.0425910809,0,41.2935567286202,63.2977926045956,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4263,8855,1640,100000,10702.7824952529,40.3192284042955,41.3262489838576,63.2990465542469,61,76,82,5,6,5,5,5,5,5,5,100000,0.1
4152,7083,1741,100000,10444.4782236259,7.98227685953319,40.7224151561875,62.3414027674866,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4431,6530,1545,100000,9032.55649113277,7.88163404548829,40.0266636093621,61.3352770167481,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4255,8162,1544,100000,10548.902140066,8.05901741314652,40.9846008290161,62.7382828075673,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4233,8294,1603,100000,9538.71598872559,0,40.6945209781207,62.3743395999619,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4038,6139,1694,100000,10088.662418101,7.88943049697798,40.1581916550399,61.5801033568506,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4197,6583,1513,100000,10219.3776731504,0,40.3154514226947,61.7417654872386,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4181,6694,1676,100000,10531.7353370805,7.96188298899473,40.5132624056262,62.1350646382571,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4444,7170,1550,100000,10792.8703461454,0,40.7579362397409,62.4818990364716,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4343,6391,1555,100000,10760.6450508025,7.96297968981588,40.3305222699492,61.998064398333,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4181,8066,1734,100000,10420.4672240503,8.04578952871588,41.0627490978676,62.8236181304476,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4177,8458,1666,100000,9903.97881517842,39.981048219561,40.8863055988329,62.6803642556967,61,76,82,5,6,5,5,5,5,5,5,100000,0.1
4006,7545,1598,100000,9435.00329564999,7.93995803884781,40.2879040167773,61.1061931195134,12,76,82,1,1,5,5,5,5,6,6,100000,0.1
4239,7300,1646,100000,9286.26479011913,39.4185662721126,8.02898425802235,61.8185786273785,61,15,82,5,6,1,1,1,5,5,5,100000,0.1
4030,8933,1603,100000,10964.9619290182,0,41.3007697947574,63.2109327717128,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4009,8071,1657,100000,10782.3535937093,8.05745698771656,41.0121377948182,62.8479998438215,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4449,6137,1587,100000,9709.10906773483,7.8440704254665,39.9377147943031,61.3734255387,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4274,6491,1622,100000,9048.96145779935,0,39.7896092796038,61.2807270523347,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4354,8014,1603,100000,9955.67599221242,0,40.6928158526869,62.4976143828387,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4192,8047,1794,100000,10927.7986599718,8.08699605037535,41.2300097766779,63.11856448019,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4282,7741,1592,100000,9636.37421412756,7.98122101818618,40.4917370379497,62.1543395489701,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4171,8868,1583,100000,9617.76922383746,0,40.8354675166523,62.6410806886092,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4376,8462,1589,100000,10888.8223747876,8.11993440737513,41.1884435346617,63.0941923761247,12,76,82,1,1,5,5,5,5,5,5,100000,0.1
4414,8843,1681,100000,9034.87733195413,0,40.8098369530822,62.4726361778581,0,76,82,0,0,5,5,5,5,5,5,100000,0.1
4130,7600,1518,250000,25792.4064900618,18.7299310446536,18.8746840120659,143.70311225432,12,15,82,1,1,1,1,1,5,6,6,250000,0.1
4334,8189,1560,250000,26611.6419550671,18.7674428851636,94.924058133148,145.59659509891,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4085,7421,1612,250000,23471.2187786251,0,93.5503584650089,142.899774906078,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4001,7826,1571,250000,27121.240413203,0,94.854427068372,146.198113483114,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4439,6254,1517,250000,27234.3694869222,0,18.8673655710994,144.702791421374,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4406,8814,1767,250000,26050.960192606,0,94.9611109328901,145.761671749956,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4307,8243,1799,250000,26437.7293513733,18.8464728307516,95.0307873318999,141.390348398057,12,76,82,1,1,5,5,5,5,7,7,250000,0.1
4058,7403,1663,250000,27293.3098192725,18.8122727020187,94.7034176569375,144.993926275508,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4428,7887,1795,250000,23333.8621384582,18.5362487248243,94.0119343296837,144.377041798948,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4407,8314,1555,250000,27306.6079948656,104.545060550354,18.9211126457607,145.985848589841,78,15,81,12,10,1,1,1,5,5,5,250000,0.1
4349,8257,1509,250000,24955.0514689489,18.7339876587597,18.8762585778445,143.447941431979,12,15,83,1,1,1,1,1,5,6,6,250000,0.1
4016,6779,1535,250000,26106.9594307222,92.6078975925042,94.1820712547008,144.011012624402,61,76,81,5,6,5,5,5,5,5,5,250000,0.1
4094,7888,1585,250000,25458.4390013964,18.7265778547959,18.8782805601207,144.051759816827,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4449,6265,1691,250000,22615.2829723965,0,18.5340524746852,142.770818220431,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4330,6868,1629,250000,26400.2918649114,92.8530565467502,94.4650277157801,144.841992292005,61,76,81,5,6,5,5,5,5,5,5,250000,0.1
4054,8000,1628,250000,24178.2281896603,18.6518215801705,18.8058887978798,143.962357621765,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4001,7071,1744,250000,26466.9792038299,18.752942288736,94.5245806068668,146.389011439136,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4143,7933,1506,250000,26075.5270073026,18.6678126885542,94.5517300571565,145.012266227338,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4164,8296,1724,250000,24633.317517582,18.7130371388766,18.8741082987243,144.208113810066,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4031,6221,1752,250000,23280.2436390036,18.4944529514532,18.5934004684406,142.449846959975,12,15,81,1,1,1,1,1,5,5,6,250000,0.1
4175,7613,1587,250000,25036.7786327122,0,18.8385940996902,145.445893774452,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4041,6068,1518,250000,27123.1912505092,0,94.2760599703959,144.139678712253,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4334,8426,1763,250000,25490.1174369308,18.7945701060476,94.44282964352,144.616861160706,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4306,7438,1703,250000,23222.7026665528,0,93.7804682980589,143.837035109756,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4040,7357,1676,250000,25777.3480540913,18.6242847650448,18.8726365369875,144.860444430682,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4058,6870,1751,250000,22755.9731274141,18.4028712331385,18.6567863401634,143.283945214157,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4171,8977,1758,250000,24532.9091652652,0,18.8631314703841,144.797562765417,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4472,7970,1545,250000,23440.4876448181,18.6177512638022,93.9947531642774,143.264341540062,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4030,6601,1588,250000,25730.7958179438,0,93.985356097088,144.325043225583,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4364,6528,1690,250000,23580.1202695442,0,93.7034993676493,143.370869755864,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4264,7698,1659,250000,25904.6462083923,0,94.4217029320006,146.306351792231,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4480,8424,1615,250000,25506.8223746145,18.7930128734368,94.6495066271754,144.837476298783,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4438,7304,1667,250000,22872.6176098737,0,93.7944698947958,143.438079619197,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4448,7386,1514,250000,23188.7759085591,18.5748867601378,93.38934220128,143.091630607211,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4499,7073,1789,250000,22674.3038141778,0,18.7030153535251,143.145708267702,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4407,6939,1630,250000,23243.0906596943,0,18.7011677365908,143.334118657934,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4442,6272,1629,250000,24474.2873348386,18.5932049290314,18.7406319532206,143.92366068095,12,15,81,1,1,1,1,1,5,5,5,250000,0.1
4010,6714,1629,250000,26855.5852467477,18.5924126057428,94.4620294454597,144.354583422345,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4112,6887,1713,250000,26455.939851721,106.380378373949,94.3317661104929,144.957543490415,76,76,81,11,5,5,5,5,5,5,5,250000,0.1
4245,7633,1564,250000,23978.1269044248,0,18.7357297543976,144.15002922518,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4430,8797,1599,250000,23224.4323023171,18.6738492124564,93.8625095935916,144.00106164805,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4408,8101,1773,250000,27156.8065937603,18.7942281541062,95.2325296262087,147.425051486544,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4158,7836,1770,250000,23647.7833348516,0,18.7861367832551,144.05160496994,0,15,81,0,0,1,1,1,5,5,5,250000,0.1
4361,8787,1597,250000,25050.7543254413,18.7804808528255,94.7350212239253,145.541790514281,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4142,8418,1534,250000,23715.8105429653,0,18.796676531932,144.415302072622,0,15,82,0,0,1,1,1,5,5,5,250000,0.1
4203,6947,1658,250000,25441.6412380659,18.6802406830428,94.1946240447676,144.435288319817,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4328,6980,1673,250000,25264.9180490125,0,94.1883091261808,144.408643721806,0,76,81,0,0,5,5,5,5,5,5,250000,0.1
4248,6749,1722,250000,25507.3695845224,18.6766475626127,94.2172217643065,144.41770515564,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4346,6278,1588,250000,27120.429730199,18.7445650919594,93.4989598660116,144.066890060247,12,77,81,1,1,5,6,6,5,5,5,250000,0.1
4089,6042,1532,250000,23177.8082588537,18.4665776172656,93.1031877540994,142.218294865426,12,76,81,1,1,5,5,5,5,5,5,250000,0.1
4345,8562,1605,1000000,106944.677948744,0,365.83899640333,562.279148325788,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4047,7050,1502,1000000,93009.3830915323,0,358.230090325227,549.333427353839,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4398,6376,1655,1000000,105106.858712482,71.9161954206269,363.742162807895,566.074694555227,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4045,7239,1536,1000000,96703.9585568141,71.8148393873032,359.667943470789,551.58645389713,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4389,6184,1599,1000000,104586.81339635,72.0890147052555,362.707595318688,566.155882174755,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4279,6864,1659,1000000,102373.97686755,71.9243787288947,362.976027949357,555.253907845832,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4284,7174,1737,1000000,105350.334177332,0,362.793094522103,556.443826838617,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4337,8309,1558,1000000,100383.101734637,0,364.022874508382,556.105981193888,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4067,6038,1525,1000000,105119.232372608,72.3953996940626,72.4127195633619,556.171555890239,12,15,81,1,1,1,1,1,5,5,5,1000000,0.1
4353,8390,1752,1000000,93172.0260782257,71.2908601076706,72.686345835098,552.56137050779,12,15,81,1,1,1,1,1,5,5,5,1000000,0.1
4114,8593,1567,1000000,109017.301595651,0,363.608021909295,560.851509078218,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4294,8483,1562,1000000,92693.0114093595,0,358.909756456925,555.695302463291,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4033,7796,1716,1000000,99445.6240344035,72.1681512124854,72.0780351701597,555.385429500584,12,15,81,1,1,1,1,1,5,5,5,1000000,0.1
4352,7346,1537,1000000,92363.7867529581,71.7143808160629,359.920428402064,549.952021001291,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4347,6100,1655,1000000,96366.4857892844,547.058133642535,72.1622578633586,555.895474208769,98,15,81,14,7,1,1,1,5,5,5,1000000,0.1
4382,8875,1757,1000000,104689.895360847,0,362.514896083194,557.823363866429,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4201,6305,1750,1000000,103900.050151451,72.3655228899531,72.649609750176,566.85691899836,12,15,81,1,1,1,1,1,5,5,5,1000000,0.1
4028,6486,1734,1000000,107396.748500978,0,364.334218127521,559.316751536594,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4307,8734,1521,1000000,95702.6461376857,72.079003755649,360.277705109784,553.805492371063,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4071,7187,1680,1000000,106703.896363494,536.091248974161,364.236876947524,561.316882087009,81,76,81,7,7,5,5,5,5,5,5,1000000,0.1
4306,8587,1502,1000000,103890.097200732,72.1635190336383,365.015191626842,559.26546062976,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4204,6758,1571,1000000,92454.7966218076,71.6732111605037,360.483726766921,551.482191134905,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4338,8259,1655,1000000,92476.2244835226,0,72.3902656342398,549.867871963405,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4217,7385,1791,1000000,103706.040834819,72.4216851223145,362.075919627277,554.841854277634,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4096,7128,1767,1000000,93997.3760639241,71.8448769797394,361.056351423758,552.661715158741,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4022,7446,1716,1000000,102939.265979885,0,363.161367933037,554.621142530672,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4287,7766,1624,1000000,96637.2642186912,72.0077876129166,360.663051147782,552.792010566091,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4100,8300,1578,1000000,96718.4558343114,0,72.2883744981321,554.738092066921,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4473,8751,1721,1000000,95418.9909208327,0,72.3536724168595,552.311602136258,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4161,6166,1622,1000000,92631.436348784,71.2400335329945,359.385770495184,555.167443304751,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4202,8265,1786,1000000,91279.7466880469,0,72.2200335260568,549.765229755544,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4352,8695,1734,1000000,97015.6025238834,0,71.9908227208377,552.860096425098,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4161,8203,1709,1000000,90042.0040928934,0,72.053544289857,550.637950255328,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4152,6759,1556,1000000,106453.464622528,72.5776768063785,362.168488113831,556.274564307372,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4106,8889,1598,1000000,95507.5095611631,71.4605204301186,360.120756146776,552.976655204749,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4432,7936,1580,1000000,96129.2438405786,71.9902361124251,360.499179374473,551.40329852473,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4310,7239,1531,1000000,90540.2746490644,1064.70582092425,359.048571383594,551.104933978501,181,76,81,15,9,5,5,5,5,5,5,1000000,0.1
4467,8016,1637,1000000,107010.352281403,0,364.003734853339,560.493216317539,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4125,8087,1718,1000000,109066.069921398,0,366.664993582921,558.168695752422,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4169,8345,1636,1000000,98546.7409958978,72.1552255430431,363.239461878681,555.426107403974,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4446,6565,1728,1000000,99553.8935457618,72.1848590017045,362.039556243132,562.297708431424,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4021,6822,1510,1000000,100908.324712829,71.6343573409792,362.868830144346,554.317810173751,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4060,6433,1789,1000000,98634.1388906597,0,72.3454121976619,553.172144499862,0,15,81,0,0,1,1,1,5,5,5,1000000,0.1
4069,7053,1782,1000000,107826.415439185,0,364.516237811348,559.152298270192,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4402,8252,1736,1000000,90190.1648984606,71.2690230078578,72.0407186404656,550.212100544853,12,15,81,1,1,1,1,1,5,5,5,1000000,0.1
4223,6775,1688,1000000,100346.243998059,72.1668020807356,362.667150574674,552.686135162192,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4328,8218,1716,1000000,100345.491404402,72.2727259224137,363.46514991965,557.124177838336,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4360,6139,1506,1000000,101210.765909626,72.1751776640299,361.173529526858,557.113565978896,12,76,81,1,1,5,5,5,5,5,5,1000000,0.1
4022,8613,1617,1000000,100659.618289457,0,360.960866500866,559.874547698796,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4076,6608,1528,1000000,94395.1626279807,0,359.250789101146,554.210305545874,0,76,81,0,0,5,5,5,5,5,5,1000000,0.1
4301,8997,1701,2500000,259651.936218156,0,901.197660962471,1378.68443600538,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4169,8557,1588,2500000,265463.939389777,179.332829636188,899.257448364775,1382.29879568037,12,76,81,1,1,5,5,5,5,5,5,2500000,0.1
4142,6713,1607,2500000,264597.365696834,178.854888630177,899.200471158092,1391.69728845301,12,76,81,1,1,5,5,5,5,5,5,2500000,0.1
4261,7787,1595,2500000,230542.416657882,0,177.896657732393,1362.41662241451,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
4258,7087,1643,2500000,247273.021448733,0,178.602614686954,1377.95947124854,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
4256,6372,1753,2500000,225443.794418026,0,177.160249933747,1358.58806982421,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
4234,7527,1734,2500000,246116.888228918,0,897.289800617491,1378.91988852966,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4266,8449,1694,2500000,259255.758444778,0,899.875580246543,1382.87368375617,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4147,8338,1750,2500000,240651.895943622,0,178.290813959257,1373.48057066676,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
4130,7526,1686,2500000,243536.30705165,179.511016356784,898.527629061274,1376.21882809433,12,77,81,1,1,6,5,5,5,5,5,2500000,0.1
4138,8481,1596,2500000,227586.659088616,0,177.430370096574,0,0,15,0,0,0,1,1,1,0,0,0,2500000,0.1
4345,7227,1526,2500000,261707.92157821,0,898.417190827749,1379.67681033232,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4282,7154,1533,2500000,249629.478550136,0,178.868290558519,1377.94772960568,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
4441,7711,1701,2500000,227219.521291947,0,890.957110369478,1361.47738012962,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4293,6182,1527,2500000,267410.995826868,0,904.65594427798,1380.01513067766,0,76,81,0,0,5,5,5,5,5,5,2500000,0.1
4447,8558,1651,2500000,240636.29178753,178.809762448345,178.265063477114,1373.04893357237,12,15,81,1,1,1,1,1,5,5,5,2500000,0.1
4013,8838,1690,2500000,240537.988055289,0,178.246154744305,1369.46036695768,0,15,81,0,0,1,1,1,5,5,5,2500000,0.1
